,place_id,avg_rating,no_of_rating,user_id,user_rating
528,209267976718355765144773222746101887702,2.4,4743,203056087686398359427923689742425400251,2
529,176611847731880865962253888097906833516,2.8,7765,203056087686398359427923689742425400251,1
530,242250550424318991901936105388803404492,1.3,5286,176276198857880969435041509855349475398,3
531,90552021967284083470855013795241453380,1.3,6390,176276198857880969435041509855349475398,2
532,316122093679465998101350276039103300105,2.5,2427,176276198857880969435041509855349475398,1
533,80991282544777382608789967324813881367,3.5,8782,176276198857880969435041509855349475398,1
534,337253136699375343089134793714681925309,5.0,6972,203056087686398359427923689742425400251,2
535,30280028345289068661536527470075522433,2.8,1860,176276198857880969435041509855349475398,2
536,23361669675386014463357946386754796037,1.3,2147,176276198857880969435041509855349475398,2
537,106142607376557434285963377803598105049,2.4,7456,203056087686398359427923689742425400251,1
538,90001583354934686724132816548353747220,3.2,5543,176276198857880969435041509855349475398,0
539,90552021967284083470855013795241453380,1.3,7487,176276198857880969435041509855349475398,4
540,3562314836354275651209675175773865255,1.6,9511,176276198857880969435041509855349475398,0
541,138781082920318169459532138155713132087,2.4,5175,176276198857880969435041509855349475398,0
542,328167266646342439092824811362882791737,1.2,902,176276198857880969435041509855349475398,2
543,56078769392144744180041989310299872070,3.1,5506,176276198857880969435041509855349475398,4
544,288057796836821092567109822698467036363,2.7,1642,176276198857880969435041509855349475398,4
545,322004955658144250600172695276767797015,2.9,8677,203056087686398359427923689742425400251,2
546,77964426568458778845057582855271212029,1.9,2193,203056087686398359427923689742425400251,0
547,115958079388094116446367894400009415269,3.0,1672,203056087686398359427923689742425400251,0
548,114214270094449006964490850944539109117,3.7,130,176276198857880969435041509855349475398,3
549,328167266646342439092824811362882791737,2.9,5809,203056087686398359427923689742425400251,1
550,281615471950224033210954884423928706562,1.9,422,203056087686398359427923689742425400251,1
551,6045749569822863432524709936738267698,1.5,3083,203056087686398359427923689742425400251,4
552,84130971479722683067968574902775566912,2.7,1334,203056087686398359427923689742425400251,2
553,167615758562293440234236393036441457766,1.3,5680,203056087686398359427923689742425400251,3
554,261265940275996236110542278139312108065,5.0,1701,203056087686398359427923689742425400251,0
555,154606187829425040862163821315259767236,4.1,9377,203056087686398359427923689742425400251,4
556,117402434687942702376118111567504536595,4.8,9765,203056087686398359427923689742425400251,4
557,155279452692127987491296382071013921812,1.3,7280,176276198857880969435041509855349475398,1
558,303132019517968184322232146858023826866,2.1,180,176276198857880969435041509855349475398,2
559,18365485128894283039396266259469252882,1.7,4234,176276198857880969435041509855349475398,0
560,45721027560444454270422090493228929713,2.3,8078,176276198857880969435041509855349475398,2
561,233286790075970981815503322196504372660,2.0,5459,203056087686398359427923689742425400251,4
562,18365485128894283039396266259469252882,1.9,6214,176276198857880969435041509855349475398,4
563,6974595900762181759054792263751131869,3.5,8085,203056087686398359427923689742425400251,1
564,109244311921527641015074541760909261377,2.9,8291,203056087686398359427923689742425400251,4
565,26828343528897249645180396144089230744,1.1,1717,176276198857880969435041509855349475398,1
566,25896976057385554405391510399382439186,3.7,6174,203056087686398359427923689742425400251,1
567,103536722775447048542990521936952435777,2.4,9627,203056087686398359427923689742425400251,3
568,183126294283859937528245046870775326688,4.8,2443,203056087686398359427923689742425400251,0
569,31620767551981916319156457808290345837,3.5,9092,203056087686398359427923689742425400251,3
570,95191644313787024435259543421218246442,3.5,4593,176276198857880969435041509855349475398,1
571,291554551979307657898362231581867752670,1.8,110,203056087686398359427923689742425400251,0
572,202068650442825823770020447113725489259,1.4,4522,176276198857880969435041509855349475398,4
573,194613465896003943777781416148052514751,2.4,2733,203056087686398359427923689742425400251,3
574,211017043544267696726361100831345885981,2.5,6506,203056087686398359427923689742425400251,0
575,207125126315036709642825076684914541182,4.5,7628,203056087686398359427923689742425400251,3
576,243267990237770882864102907034385071519,2.1,2168,176276198857880969435041509855349475398,1
577,258906056769952536174061139242227496503,4.2,5689,203056087686398359427923689742425400251,2
578,21027450703349538467312337079539121307,2.8,4712,176276198857880969435041509855349475398,2
579,83364880321365927973946993785055809915,4.1,477,203056087686398359427923689742425400251,2
580,148975849998549704841647027920735909284,1.3,9557,176276198857880969435041509855349475398,2
581,117885154741158885026173675692189077506,2.5,7959,203056087686398359427923689742425400251,2
582,285209006596173479416819325437483339179,1.5,338,176276198857880969435041509855349475398,0
583,325461522617736392268343052334800422725,4.1,2835,203056087686398359427923689742425400251,1
584,109244311921527641015074541760909261377,1.7,6116,203056087686398359427923689742425400251,3
585,88008101012675036608639119793909451226,1.9,1224,203056087686398359427923689742425400251,0
586,334328512159876868593575124295919203622,2.7,4961,176276198857880969435041509855349475398,0
587,36674234392132241827719446971273994739,1.0,9142,176276198857880969435041509855349475398,0
588,319396700925572510220601624933726886336,3.7,4884,176276198857880969435041509855349475398,4
589,169204454198061571772548943440338585317,2.3,1379,176276198857880969435041509855349475398,0
590,23361669675386014463357946386754796037,3.7,8126,176276198857880969435041509855349475398,4
591,271705779896894460812140285625212634458,3.8,896,203056087686398359427923689742425400251,4
592,88008101012675036608639119793909451226,1.5,738,203056087686398359427923689742425400251,0
593,8022711877327618582010549841921454521,2.2,6411,203056087686398359427923689742425400251,3
594,291554551979307657898362231581867752670,3.5,1573,203056087686398359427923689742425400251,2
595,207653500846984508634374818113406265500,2.0,6704,176276198857880969435041509855349475398,1
596,87217570692675484102858149207807831198,4.8,5820,203056087686398359427923689742425400251,2
597,243897564843796379830190423393985921502,2.0,3088,176276198857880969435041509855349475398,2
598,239110584807491264837604120640005230117,1.2,6493,203056087686398359427923689742425400251,4
599,37756697217117322877285045960110215745,1.3,5915,203056087686398359427923689742425400251,4
600,287590870620376124913263661689306365550,2.2,6533,176276198857880969435041509855349475398,4
601,273992365133190396481108767063261782474,4.3,9357,176276198857880969435041509855349475398,3
602,248676531802430927752127848729560887301,4.8,8686,203056087686398359427923689742425400251,0
603,125429833561631066555117239380364825508,2.5,2297,176276198857880969435041509855349475398,0
604,132416867863446846596840504920232297006,4.0,3389,176276198857880969435041509855349475398,3
605,30280028345289068661536527470075522433,2.6,6248,203056087686398359427923689742425400251,4
606,25052286868761438464949310447488953420,4.4,9647,176276198857880969435041509855349475398,3
607,115550828027322593294209699514169325500,4.4,8553,203056087686398359427923689742425400251,4
608,316122093679465998101350276039103300105,5.0,4409,176276198857880969435041509855349475398,0
609,12864569153465415053138785755042016901,2.4,9344,176276198857880969435041509855349475398,3
610,271705779896894460812140285625212634458,3.5,7107,203056087686398359427923689742425400251,4
611,334328512159876868593575124295919203622,3.5,8390,176276198857880969435041509855349475398,1
612,242692531994324107393212053427501720018,3.2,6943,203056087686398359427923689742425400251,3
613,231182434568667060119847231777949903540,4.7,9800,203056087686398359427923689742425400251,2
614,162940082034981178903224989121142565237,1.2,6709,203056087686398359427923689742425400251,2
615,152614780272822817213552846864907347869,2.5,6265,203056087686398359427923689742425400251,1
616,157312013457692607292361614225821403151,3.6,785,176276198857880969435041509855349475398,3
617,328167266646342439092824811362882791737,3.3,2298,203056087686398359427923689742425400251,3
618,183126294283859937528245046870775326688,4.5,5710,176276198857880969435041509855349475398,2
619,328946165437807601147829920045281258990,2.1,3269,203056087686398359427923689742425400251,3
620,328946165437807601147829920045281258990,2.7,5235,203056087686398359427923689742425400251,1
621,49797196122130657761804473274593791165,3.9,6196,176276198857880969435041509855349475398,3
622,259321490224458126720279614001578331540,2.1,8170,203056087686398359427923689742425400251,3
623,8022711877327618582010549841921454521,2.3,1953,176276198857880969435041509855349475398,1
624,30280028345289068661536527470075522433,4.3,1010,203056087686398359427923689742425400251,3
625,77440531809717450525141605150330554845,4.2,737,176276198857880969435041509855349475398,2
626,322004955658144250600172695276767797015,1.5,9901,176276198857880969435041509855349475398,2
627,220596782156845537242221325288029238257,4.5,8801,176276198857880969435041509855349475398,4
628,255219803254120102653557251942040335432,1.3,1291,176276198857880969435041509855349475398,3
629,53733243045779136753588783913130755367,3.6,6637,203056087686398359427923689742425400251,4
630,24945000269665423707000669903460341251,2.2,553,203056087686398359427923689742425400251,2
631,157813873127895369187999060768233882445,3.1,2041,176276198857880969435041509855349475398,4
632,193526424153438500055377949490058547495,1.6,1360,176276198857880969435041509855349475398,0
633,269391154348794786765066452970814217521,1.1,1686,176276198857880969435041509855349475398,0
634,106142607376557434285963377803598105049,2.2,5625,203056087686398359427923689742425400251,2
635,211017043544267696726361100831345885981,2.8,4139,203056087686398359427923689742425400251,0
636,37756697217117322877285045960110215745,2.5,2089,176276198857880969435041509855349475398,3
637,115550828027322593294209699514169325500,2.9,6027,203056087686398359427923689742425400251,2
638,175739488908912529050802953850962534867,1.0,9172,203056087686398359427923689742425400251,0
639,233286790075970981815503322196504372660,4.2,341,176276198857880969435041509855349475398,1
640,92780609934649974488139556458975109388,3.6,1987,203056087686398359427923689742425400251,2
641,209267976718355765144773222746101887702,1.8,6154,176276198857880969435041509855349475398,2
642,176611847731880865962253888097906833516,4.9,9126,176276198857880969435041509855349475398,4
643,45459349742804416597829780469656858234,2.7,551,176276198857880969435041509855349475398,1
644,197610793081968468647952198443684207758,4.8,6473,176276198857880969435041509855349475398,4
645,243897564843796379830190423393985921502,4.9,8425,203056087686398359427923689742425400251,1
646,133350368934387963445203478753467846358,3.5,4640,176276198857880969435041509855349475398,2
647,76770132230724117009377289029290042612,3.6,4908,176276198857880969435041509855349475398,2
648,291554551979307657898362231581867752670,2.9,4796,203056087686398359427923689742425400251,1
649,132416867863446846596840504920232297006,1.5,3974,176276198857880969435041509855349475398,0
650,291204064842483695475143450270716416259,1.9,4857,203056087686398359427923689742425400251,0
651,207125126315036709642825076684914541182,1.5,9864,176276198857880969435041509855349475398,2
652,303132019517968184322232146858023826866,1.6,1206,176276198857880969435041509855349475398,4
653,320990376576619634785671965505571318518,1.4,153,176276198857880969435041509855349475398,0
654,109244311921527641015074541760909261377,4.7,9259,176276198857880969435041509855349475398,2
655,131834237156958810407257496541349031378,4.2,7761,176276198857880969435041509855349475398,0
656,90001583354934686724132816548353747220,2.1,4730,203056087686398359427923689742425400251,3
657,30280028345289068661536527470075522433,3.0,4665,176276198857880969435041509855349475398,0
658,220596782156845537242221325288029238257,2.6,4584,203056087686398359427923689742425400251,3
659,310166421142487632138660626288932596136,4.3,6323,203056087686398359427923689742425400251,1
660,291554551979307657898362231581867752670,5.0,6451,203056087686398359427923689742425400251,0
661,76770132230724117009377289029290042612,2.0,766,203056087686398359427923689742425400251,0
662,81182108361470295820990266252193582462,3.0,307,203056087686398359427923689742425400251,3
663,288057796836821092567109822698467036363,2.0,3743,203056087686398359427923689742425400251,1
664,271705779896894460812140285625212634458,4.7,4595,176276198857880969435041509855349475398,0
665,21027450703349538467312337079539121307,4.2,5838,203056087686398359427923689742425400251,4
666,229421720903718054972149052808833398155,4.2,4321,203056087686398359427923689742425400251,0
667,255219803254120102653557251942040335432,2.3,7937,203056087686398359427923689742425400251,0
668,271705779896894460812140285625212634458,3.5,467,176276198857880969435041509855349475398,1
669,9372620744209287419591685095823295691,4.4,7423,176276198857880969435041509855349475398,0
670,239110584807491264837604120640005230117,3.2,4320,176276198857880969435041509855349475398,2
671,148367498128290203139016989059514206274,1.3,8226,176276198857880969435041509855349475398,4
672,36674234392132241827719446971273994739,5.0,3481,176276198857880969435041509855349475398,0
673,77440531809717450525141605150330554845,1.4,5816,176276198857880969435041509855349475398,4
674,231054782233383151309469433225030685121,1.7,9285,203056087686398359427923689742425400251,3
675,311485858646609519179184355175733236215,3.3,8539,176276198857880969435041509855349475398,0
676,238517675871924848667041806818753136426,3.0,9767,176276198857880969435041509855349475398,4
677,84130971479722683067968574902775566912,1.3,5508,176276198857880969435041509855349475398,4
678,312053531270348535542041677616710450513,4.6,8255,176276198857880969435041509855349475398,4
679,167615758562293440234236393036441457766,3.9,8123,176276198857880969435041509855349475398,3
680,87689894720728006904668599629742640300,3.7,8283,203056087686398359427923689742425400251,1
681,43983536181601403628639833466481257710,2.5,4556,176276198857880969435041509855349475398,3
682,115550828027322593294209699514169325500,2.1,3121,176276198857880969435041509855349475398,2
683,254198779384266246332443445699698342089,1.2,6858,176276198857880969435041509855349475398,0
684,220596782156845537242221325288029238257,4.2,4465,203056087686398359427923689742425400251,3
685,337529590352048856757094299612604577803,2.8,374,203056087686398359427923689742425400251,3
686,90220490554332337485796579121562782520,2.5,2503,203056087686398359427923689742425400251,3
687,162985699584033117455349538012649135809,1.4,1845,203056087686398359427923689742425400251,3
688,244561319888946003827913780803319496572,4.8,8725,176276198857880969435041509855349475398,1
689,311485858646609519179184355175733236215,2.0,6175,203056087686398359427923689742425400251,1
690,103536722775447048542990521936952435777,2.2,9644,203056087686398359427923689742425400251,1
691,291554551979307657898362231581867752670,2.5,5176,176276198857880969435041509855349475398,1
692,132416867863446846596840504920232297006,2.4,3640,203056087686398359427923689742425400251,0
693,151647680546639724587003769250636280345,2.0,2422,203056087686398359427923689742425400251,3
694,115550828027322593294209699514169325500,3.8,1173,203056087686398359427923689742425400251,0
695,311485858646609519179184355175733236215,3.7,4489,176276198857880969435041509855349475398,4
696,77616041593622886590198839195197234314,4.0,1255,203056087686398359427923689742425400251,0
697,243199206717233072048718264442433333282,1.9,8402,203056087686398359427923689742425400251,0
698,243897564843796379830190423393985921502,1.0,1124,176276198857880969435041509855349475398,1
699,296503641063847300258205039394924309365,1.2,2461,203056087686398359427923689742425400251,3
700,152614780272822817213552846864907347869,1.7,4942,176276198857880969435041509855349475398,1
701,255219803254120102653557251942040335432,4.0,7063,176276198857880969435041509855349475398,1
702,87217570692675484102858149207807831198,4.1,2321,203056087686398359427923689742425400251,2
703,148367498128290203139016989059514206274,3.5,9621,203056087686398359427923689742425400251,2
704,122960058903925273072468659346064265741,2.1,3886,176276198857880969435041509855349475398,3
705,328167266646342439092824811362882791737,4.9,5409,176276198857880969435041509855349475398,3
706,24945000269665423707000669903460341251,3.0,9745,203056087686398359427923689742425400251,1
707,167615758562293440234236393036441457766,1.3,8214,176276198857880969435041509855349475398,3
708,9372620744209287419591685095823295691,1.4,6775,203056087686398359427923689742425400251,4
709,12864569153465415053138785755042016901,1.5,9024,176276198857880969435041509855349475398,3
710,157312013457692607292361614225821403151,2.7,4423,176276198857880969435041509855349475398,1
711,239110584807491264837604120640005230117,4.4,4281,203056087686398359427923689742425400251,3
712,52456223373749153193218352029316014620,4.9,1707,176276198857880969435041509855349475398,0
713,87217570692675484102858149207807831198,3.5,8302,203056087686398359427923689742425400251,3
714,242692531994324107393212053427501720018,3.7,3225,176276198857880969435041509855349475398,1
715,306804777916809740130984310819687133602,4.1,2142,176276198857880969435041509855349475398,0
716,80991282544777382608789967324813881367,3.2,6099,176276198857880969435041509855349475398,2
717,83364880321365927973946993785055809915,3.8,3952,176276198857880969435041509855349475398,4
718,182207245296481415140479488701248704615,1.1,8436,203056087686398359427923689742425400251,1
719,248996453131353569751601957728353301655,4.9,5166,203056087686398359427923689742425400251,2
720,193526424153438500055377949490058547495,4.5,5846,176276198857880969435041509855349475398,0
721,94846902514325781990459575115586540046,1.3,3696,176276198857880969435041509855349475398,2
722,77616041593622886590198839195197234314,1.1,2576,203056087686398359427923689742425400251,4
723,272800170959756800332457040774700662867,5.0,1904,176276198857880969435041509855349475398,1
724,45459349742804416597829780469656858234,1.8,859,176276198857880969435041509855349475398,2
725,12864569153465415053138785755042016901,2.8,1101,176276198857880969435041509855349475398,4
726,168221520023871291291801335358327676014,4.2,5451,203056087686398359427923689742425400251,2
727,238039313240269621600513505304872128125,3.7,5807,176276198857880969435041509855349475398,4
728,81182108361470295820990266252193582462,4.4,2768,203056087686398359427923689742425400251,4
729,337529590352048856757094299612604577803,2.6,8502,203056087686398359427923689742425400251,2
730,273992365133190396481108767063261782474,3.9,6551,176276198857880969435041509855349475398,0
731,152614780272822817213552846864907347869,1.2,5056,203056087686398359427923689742425400251,0
732,311485858646609519179184355175733236215,4.0,7390,203056087686398359427923689742425400251,4
733,9372620744209287419591685095823295691,1.6,1817,176276198857880969435041509855349475398,2
734,23361669675386014463357946386754796037,4.6,8481,203056087686398359427923689742425400251,1
735,90220490554332337485796579121562782520,4.3,1131,176276198857880969435041509855349475398,3
736,288057796836821092567109822698467036363,1.4,4718,203056087686398359427923689742425400251,4
737,328167266646342439092824811362882791737,5.0,6262,203056087686398359427923689742425400251,3
738,126989929691604435205109897696675933009,1.8,8460,176276198857880969435041509855349475398,3
739,229421720903718054972149052808833398155,3.3,3986,203056087686398359427923689742425400251,4
740,296503641063847300258205039394924309365,2.6,7272,176276198857880969435041509855349475398,2
741,316122093679465998101350276039103300105,2.8,1349,176276198857880969435041509855349475398,4
742,263278327369523831610216564582985496734,2.4,4483,176276198857880969435041509855349475398,4
743,239253351556169678235102843495337733877,2.1,1906,203056087686398359427923689742425400251,4
744,123088036465610683831565205513731747534,1.2,2160,203056087686398359427923689742425400251,3
745,169204454198061571772548943440338585317,4.7,4947,176276198857880969435041509855349475398,2
746,254198779384266246332443445699698342089,4.6,1399,203056087686398359427923689742425400251,0
747,25052286868761438464949310447488953420,3.8,1111,176276198857880969435041509855349475398,2
748,122960058903925273072468659346064265741,4.1,3397,203056087686398359427923689742425400251,4
749,78575964216358627198864421254325852413,1.4,7020,203056087686398359427923689742425400251,0
750,334328512159876868593575124295919203622,2.1,6874,176276198857880969435041509855349475398,2
751,77440531809717450525141605150330554845,2.7,6405,203056087686398359427923689742425400251,3
752,322791185871499646776178283064985584767,4.6,4444,203056087686398359427923689742425400251,0
753,325461522617736392268343052334800422725,2.9,7430,176276198857880969435041509855349475398,4
754,244561319888946003827913780803319496572,2.5,849,203056087686398359427923689742425400251,2
755,275424082609679387945924967673342084926,3.7,2230,176276198857880969435041509855349475398,3
756,131834237156958810407257496541349031378,1.1,9149,176276198857880969435041509855349475398,3
757,288057796836821092567109822698467036363,1.5,2864,203056087686398359427923689742425400251,0
758,236382942188608737941312010054374672805,4.3,5235,203056087686398359427923689742425400251,4
759,97105300939833164619604475487971008336,3.1,9773,176276198857880969435041509855349475398,0
760,239253351556169678235102843495337733877,2.4,7693,176276198857880969435041509855349475398,2
761,316122093679465998101350276039103300105,2.9,1729,203056087686398359427923689742425400251,1
762,109490612435876279753025273391428866208,3.4,8817,203056087686398359427923689742425400251,4
763,162985699584033117455349538012649135809,1.2,5270,203056087686398359427923689742425400251,2
764,67926837076165495121972325930852141396,4.1,9675,176276198857880969435041509855349475398,2
765,114214270094449006964490850944539109117,3.2,9596,203056087686398359427923689742425400251,4
766,27851441448613965639669095013045516551,1.5,5577,176276198857880969435041509855349475398,4
767,259321490224458126720279614001578331540,3.1,8477,203056087686398359427923689742425400251,4
768,328946165437807601147829920045281258990,2.7,2886,176276198857880969435041509855349475398,4
769,77616041593622886590198839195197234314,4.1,7487,176276198857880969435041509855349475398,4
770,136453819020855582772098984407577779024,4.7,8834,203056087686398359427923689742425400251,2
771,316122093679465998101350276039103300105,4.3,7029,176276198857880969435041509855349475398,3
772,136453819020855582772098984407577779024,4.4,2903,176276198857880969435041509855349475398,0
773,334328512159876868593575124295919203622,3.6,7842,203056087686398359427923689742425400251,2
774,105434758148575820130337165331156748918,3.5,4228,176276198857880969435041509855349475398,2
775,115550828027322593294209699514169325500,3.1,1892,176276198857880969435041509855349475398,4
776,319396700925572510220601624933726886336,1.5,5837,203056087686398359427923689742425400251,1
777,87217570692675484102858149207807831198,1.1,4347,203056087686398359427923689742425400251,1
778,231182434568667060119847231777949903540,2.2,4260,176276198857880969435041509855349475398,0
779,254198779384266246332443445699698342089,2.6,5359,203056087686398359427923689742425400251,2
780,303132019517968184322232146858023826866,3.4,1824,176276198857880969435041509855349475398,3
781,248980907083283929501973537251350772859,4.1,3074,203056087686398359427923689742425400251,4
782,3562314836354275651209675175773865255,2.1,6212,203056087686398359427923689742425400251,4
783,148975849998549704841647027920735909284,2.1,9542,203056087686398359427923689742425400251,1
784,152614780272822817213552846864907347869,2.8,6709,176276198857880969435041509855349475398,4
785,169417225168630882925648293603787318475,3.8,6329,176276198857880969435041509855349475398,0
786,126989929691604435205109897696675933009,3.4,8579,203056087686398359427923689742425400251,2
787,209267976718355765144773222746101887702,4.0,8381,203056087686398359427923689742425400251,1
788,236382942188608737941312010054374672805,4.3,4704,203056087686398359427923689742425400251,0
789,209267976718355765144773222746101887702,4.1,9791,203056087686398359427923689742425400251,1
790,6974595900762181759054792263751131869,1.2,2358,176276198857880969435041509855349475398,3
791,57461953763061890595820109055836352320,4.6,5927,176276198857880969435041509855349475398,3
792,148975849998549704841647027920735909284,4.6,3268,203056087686398359427923689742425400251,0
793,211017043544267696726361100831345885981,3.5,9386,176276198857880969435041509855349475398,2
794,105434758148575820130337165331156748918,1.9,8367,203056087686398359427923689742425400251,3
795,90220490554332337485796579121562782520,2.5,9094,176276198857880969435041509855349475398,3
796,125429833561631066555117239380364825508,4.1,6534,203056087686398359427923689742425400251,0
797,81182108361470295820990266252193582462,3.4,3084,203056087686398359427923689742425400251,4
798,122960058903925273072468659346064265741,3.5,8004,176276198857880969435041509855349475398,3
799,296503641063847300258205039394924309365,1.5,2964,203056087686398359427923689742425400251,1
800,132416867863446846596840504920232297006,2.3,4102,176276198857880969435041509855349475398,0
801,35704140338987876208257473208844130725,2.8,4802,176276198857880969435041509855349475398,2
802,175739488908912529050802953850962534867,2.7,8782,203056087686398359427923689742425400251,2
803,176611847731880865962253888097906833516,3.0,6290,203056087686398359427923689742425400251,4
804,31620767551981916319156457808290345837,4.4,1301,176276198857880969435041509855349475398,1
805,92780609934649974488139556458975109388,3.6,3438,203056087686398359427923689742425400251,0
806,334237836680224956875982285179607614836,2.9,9124,176276198857880969435041509855349475398,0
807,209834039362389241290310427642916550288,4.8,2512,176276198857880969435041509855349475398,0
808,131834237156958810407257496541349031378,1.5,4874,176276198857880969435041509855349475398,2
809,148367498128290203139016989059514206274,3.5,9461,176276198857880969435041509855349475398,4
810,274842798774620704275589718259518741209,2.4,5548,176276198857880969435041509855349475398,3
811,57461953763061890595820109055836352320,4.3,4811,176276198857880969435041509855349475398,1
812,6473982940753426946138191939950076767,4.4,3096,203056087686398359427923689742425400251,4
813,136453819020855582772098984407577779024,2.5,9584,203056087686398359427923689742425400251,1
814,229421720903718054972149052808833398155,1.7,2331,176276198857880969435041509855349475398,1
815,25896976057385554405391510399382439186,2.0,2848,176276198857880969435041509855349475398,3
816,271765775170364214760918065899228014052,2.4,799,203056087686398359427923689742425400251,1
817,236382942188608737941312010054374672805,2.0,9161,203056087686398359427923689742425400251,0
818,312053531270348535542041677616710450513,4.6,1243,176276198857880969435041509855349475398,1
819,211017043544267696726361100831345885981,3.3,2825,176276198857880969435041509855349475398,4
820,239110584807491264837604120640005230117,4.5,9408,176276198857880969435041509855349475398,2
821,193647757972321430381693909706994984624,3.9,7555,203056087686398359427923689742425400251,2
822,243199206717233072048718264442433333282,4.9,743,176276198857880969435041509855349475398,1
823,328946165437807601147829920045281258990,2.8,1332,176276198857880969435041509855349475398,3
824,255219803254120102653557251942040335432,1.1,8703,203056087686398359427923689742425400251,0
825,136453819020855582772098984407577779024,4.2,3280,203056087686398359427923689742425400251,3
826,45459349742804416597829780469656858234,2.9,8432,176276198857880969435041509855349475398,0
827,248980907083283929501973537251350772859,3.9,6991,176276198857880969435041509855349475398,2
828,25052286868761438464949310447488953420,3.7,2005,176276198857880969435041509855349475398,1
829,51726045482611419448787937303777966733,2.2,6591,176276198857880969435041509855349475398,4
830,176611847731880865962253888097906833516,3.8,6743,176276198857880969435041509855349475398,2
831,233286790075970981815503322196504372660,2.7,4561,176276198857880969435041509855349475398,1
832,131834237156958810407257496541349031378,3.5,947,203056087686398359427923689742425400251,2
833,296503641063847300258205039394924309365,4.5,7488,203056087686398359427923689742425400251,3
834,49797196122130657761804473274593791165,3.0,6847,203056087686398359427923689742425400251,1
835,33507993746863134521228236541778549399,4.7,8190,203056087686398359427923689742425400251,1
836,213131841234335522899009960237236877901,3.8,1800,176276198857880969435041509855349475398,0
837,239253351556169678235102843495337733877,4.4,9433,203056087686398359427923689742425400251,2
838,337529590352048856757094299612604577803,4.8,2446,203056087686398359427923689742425400251,1
839,106142607376557434285963377803598105049,3.6,3678,176276198857880969435041509855349475398,2
840,313043615515828264564975578500273710282,3.9,5102,176276198857880969435041509855349475398,4
841,244561319888946003827913780803319496572,2.2,9270,176276198857880969435041509855349475398,3
842,243897564843796379830190423393985921502,5.0,8905,176276198857880969435041509855349475398,1
843,209267976718355765144773222746101887702,2.2,5334,176276198857880969435041509855349475398,3
844,259321490224458126720279614001578331540,3.3,2265,176276198857880969435041509855349475398,4
845,28715124068500354338043479658409945930,2.0,6846,176276198857880969435041509855349475398,0
846,244561319888946003827913780803319496572,3.0,7037,203056087686398359427923689742425400251,1
847,57440023136720202669944688477859232887,4.3,781,203056087686398359427923689742425400251,2
848,126989929691604435205109897696675933009,3.0,6570,203056087686398359427923689742425400251,0
849,60643699503291372681057628186027957374,2.7,3159,203056087686398359427923689742425400251,2
850,21027450703349538467312337079539121307,2.1,5213,203056087686398359427923689742425400251,2
851,18365485128894283039396266259469252882,2.7,4443,176276198857880969435041509855349475398,0
852,106142607376557434285963377803598105049,1.6,3145,203056087686398359427923689742425400251,0
853,255219803254120102653557251942040335432,4.0,9182,176276198857880969435041509855349475398,0
854,6045749569822863432524709936738267698,4.6,5989,203056087686398359427923689742425400251,1
855,287590870620376124913263661689306365550,3.0,5409,203056087686398359427923689742425400251,1
856,97105300939833164619604475487971008336,4.2,4409,176276198857880969435041509855349475398,3
857,176611847731880865962253888097906833516,2.7,1773,203056087686398359427923689742425400251,3
858,271705779896894460812140285625212634458,1.3,4196,176276198857880969435041509855349475398,0
859,288722943019060386329113891782134622453,2.7,9707,176276198857880969435041509855349475398,2
860,296503641063847300258205039394924309365,2.3,2031,203056087686398359427923689742425400251,2
861,134016888842724968996819424795084273176,4.9,7195,176276198857880969435041509855349475398,1
862,12864569153465415053138785755042016901,4.5,3797,176276198857880969435041509855349475398,0
863,197610793081968468647952198443684207758,2.0,9373,176276198857880969435041509855349475398,4
864,328946165437807601147829920045281258990,3.1,8710,176276198857880969435041509855349475398,3
865,271765775170364214760918065899228014052,2.6,1960,176276198857880969435041509855349475398,0
866,288722943019060386329113891782134622453,3.4,8928,203056087686398359427923689742425400251,1
867,134016888842724968996819424795084273176,1.8,1364,176276198857880969435041509855349475398,3
868,77616041593622886590198839195197234314,3.2,9392,203056087686398359427923689742425400251,3
869,272800170959756800332457040774700662867,4.3,7553,176276198857880969435041509855349475398,0
870,263278327369523831610216564582985496734,3.7,3846,203056087686398359427923689742425400251,2
871,31620767551981916319156457808290345837,1.4,7072,203056087686398359427923689742425400251,4
872,80991282544777382608789967324813881367,2.8,3261,176276198857880969435041509855349475398,3
873,296503641063847300258205039394924309365,3.3,9393,203056087686398359427923689742425400251,2
874,220596782156845537242221325288029238257,4.5,6037,203056087686398359427923689742425400251,1
875,106142607376557434285963377803598105049,1.3,3578,203056087686398359427923689742425400251,0
876,94846902514325781990459575115586540046,2.7,3058,176276198857880969435041509855349475398,0
877,136453819020855582772098984407577779024,2.7,7360,176276198857880969435041509855349475398,2
878,248980907083283929501973537251350772859,3.8,5710,176276198857880969435041509855349475398,4
879,169204454198061571772548943440338585317,1.4,2365,203056087686398359427923689742425400251,1
880,169417225168630882925648293603787318475,3.4,5787,176276198857880969435041509855349475398,1
881,115550828027322593294209699514169325500,2.3,1763,203056087686398359427923689742425400251,1
882,193647757972321430381693909706994984624,2.4,8087,176276198857880969435041509855349475398,0
883,26828343528897249645180396144089230744,3.5,5740,203056087686398359427923689742425400251,1
884,79679260239134409858283628255069240649,4.4,9262,203056087686398359427923689742425400251,0
885,6974595900762181759054792263751131869,2.3,1660,203056087686398359427923689742425400251,3
