place_id,avg_rating,no_of_rating,user_id,user_rating
15175476910689948136,4.1,3327,4805070429361410536,4
15175492887968289256,2.9,4072,4805070429361410536,0
15175514921150517736,3.6,9250,4805068926122856936,3
15175530898428858856,1.3,6321,4805070429361410536,1
15175548937291502056,3.4,8606,4805070429361410536,2
15175519645614543336,5.0,8107,4805070429361410536,4
15175546145562759656,1.7,4526,4805068926122856936,1
15175542237142520296,2.7,1632,4805070429361410536,3
15175532616415777256,4.5,2355,4805068926122856936,3
15175539144766067176,1.4,6625,4805068926122856936,0
15175487519259169256,2.3,2976,4805070429361410536,3
15175509122944668136,1.8,3722,4805070429361410536,3
15175555723339829736,5.0,1449,4805070429361410536,4
15175477511985369576,2.6,648,4805070429361410536,1
15175532058070028776,2.8,226,4805070429361410536,4
15175475751048778216,3.1,6846,4805068926122856936,2
15175483954436313576,4.2,9865,4805070429361410536,4
15175489280195760616,2.3,4286,4805068926122856936,0
15175484555731735016,3.8,5501,4805068926122856936,2
15175496323942126056,1.3,6932,4805070429361410536,1
15175522007846556136,2.1,2947,4805068926122856936,2
15175522007846556136,2.4,5714,4805070429361410536,4
15175519645614543336,1.6,8226,4805068926122856936,0
15175488077604917736,4.2,6464,4805068926122856936,0
15175555164994081256,3.4,4698,4805068926122856936,2
15175504054883258856,1.8,3932,4805068926122856936,3
15175463639241003496,4.4,7146,4805068926122856936,0
15175531499724280296,1.8,5170,4805070429361410536,2
15175558901615628776,1.3,9127,4805068926122856936,1
15175500575959749096,4.6,4654,4805070429361410536,1
15175505729920504296,4.7,3590,4805070429361410536,2
15175493489263710696,4.6,2211,4805070429361410536,1
15175548937291502056,2.4,9746,4805070429361410536,0
15175503453587837416,2.7,3089,4805070429361410536,0
15175472830471016936,3.5,6682,4805070429361410536,3
15175557355427402216,1.2,2825,4805068926122856936,2
15175497913080025576,2.4,2312,4805070429361410536,2
15175542237142520296,3.5,5076,4805070429361410536,0
15175558901615628776,1.2,4721,4805068926122856936,0
15175500017614000616,1.3,3018,4805068926122856936,3
15175516639137436136,2.4,1979,4805068926122856936,4
15175488077604917736,3.5,8449,4805068926122856936,0
15175470940685406696,3.6,9105,4805070429361410536,2
15175520203960291816,2.7,3248,4805070429361410536,3
15175523167487726056,1.4,8484,4805068926122856936,1
15175492286672867816,2.3,1534,4805068926122856936,1
15175505171574755816,3.7,8594,4805070429361410536,0
15175505171574755816,2.2,9606,4805068926122856936,3
15175526131015160296,1.3,2475,4805068926122856936,1
15175512601868177896,1.7,3241,4805068926122856936,0
15175505171574755816,1.9,5116,4805070429361410536,3
15175491084082024936,3.3,3979,4805068926122856936,3
15175470296440312296,3.6,9922,4805070429361410536,3
15175480432563130856,2.9,5956,4805068926122856936,0
15175536181238632936,4.0,1337,4805070429361410536,2
15175532058070028776,1.3,9558,4805070429361410536,0
15175551127724823016,2.3,5923,4805070429361410536,3
15175477511985369576,4.5,218,4805068926122856936,2
15175540948652331496,4.8,874,4805068926122856936,4
15175514362804769256,1.9,6774,4805068926122856936,1
15175507963303498216,3.6,2278,4805070429361410536,4
15175492887968289256,4.6,2232,4805070429361410536,3
15175539144766067176,3.2,8136,4805070429361410536,1
15175558901615628776,2.0,8043,4805070429361410536,3
15175487519259169256,1.3,5540,4805070429361410536,2
15175500017614000616,3.5,4647,4805068926122856936,2
15175551127724823016,3.2,3549,4805070429361410536,1
15175538543470645736,1.2,230,4805070429361410536,0
15175554134201930216,4.4,9174,4805068926122856936,4
15175498986821849576,4.3,6407,4805070429361410536,0
15175472830471016936,4.4,1594,4805068926122856936,3
15175557870823477736,1.7,2001,4805070429361410536,1
15175469609245544936,4.5,9141,4805070429361410536,2
15175512601868177896,3.8,3994,4805068926122856936,4
15175470940685406696,2.1,6584,4805070429361410536,4
15175518400074027496,3.4,2075,4805070429361410536,1
15175475192703029736,4.9,6471,4805068926122856936,4
15175535622892884456,4.5,9585,4805070429361410536,4
15175472830471016936,3.0,8919,4805068926122856936,1
15175500017614000616,4.0,8583,4805068926122856936,2
15175520805255713256,3.0,5380,4805068926122856936,4
15175488678900339176,5.0,6976,4805068926122856936,2
15175535622892884456,2.2,1219,4805068926122856936,4
15175495164300956136,3.2,6939,4805068926122856936,0
15175509122944668136,4.5,1048,4805070429361410536,1
15175480432563130856,4.5,1945,4805068926122856936,0
15175542838437941736,4.9,8094,4805070429361410536,3
15175478714576212456,3.4,7703,4805068926122856936,3
15175499502217925096,3.8,5979,4805070429361410536,3
15175522007846556136,4.0,740,4805070429361410536,0
15175484555731735016,1.9,5310,4805068926122856936,3
15175494047609459176,3.7,7601,4805068926122856936,3
15175527333606003176,1.1,7914,4805070429361410536,4
15175537985124897256,1.2,5382,4805068926122856936,2
15175539746061488616,1.6,3825,4805068926122856936,2
15175547820600005096,1.7,4103,4805070429361410536,2
15175510926830932456,2.3,8225,4805068926122856936,1
15175519645614543336,1.8,3066,4805068926122856936,4
15175495765596377576,4.8,3727,4805068926122856936,4
15175539144766067176,4.8,1721,4805068926122856936,3
15175469609245544936,3.7,450,4805068926122856936,2
15175524928424317416,4.4,2061,4805068926122856936,0
15175500575959749096,1.8,6557,4805068926122856936,3
15175530898428858856,4.3,4102,4805068926122856936,3
15175482751845470696,2.9,4642,4805070429361410536,1
15175507963303498216,2.5,6405,4805070429361410536,1
15175506803662328296,1.2,4819,4805068926122856936,1
15175546660958835176,1.0,4121,4805068926122856936,4
15175532616415777256,2.4,4368,4805070429361410536,1
15175472229175595496,3.9,2143,4805068926122856936,0
15175519001369448936,1.7,5207,4805070429361410536,4
15175548937291502056,1.9,9103,4805070429361410536,0
15175519001369448936,3.0,2596,4805068926122856936,4
15175512601868177896,4.1,8057,4805068926122856936,1
15175489280195760616,2.0,9503,4805070429361410536,2
15175527333606003176,4.4,2647,4805070429361410536,1
15175539144766067176,3.0,4173,4805070429361410536,3
15175498986821849576,1.5,9992,4805070429361410536,4
15175554649598005736,1.1,3756,4805068926122856936,1
15175504054883258856,3.2,1073,4805068926122856936,1
15175540948652331496,1.7,5871,4805070429361410536,0
15175506288266252776,4.5,8034,4805070429361410536,1
15175482193499722216,4.0,8266,4805070429361410536,1
15175547820600005096,1.1,2814,4805068926122856936,0
15175492887968289256,4.6,2495,4805068926122856936,3
15175489280195760616,4.0,9442,4805068926122856936,2
15175486917963747816,4.1,2580,4805070429361410536,4
15175549495637250536,4.9,6714,4805068926122856936,3
15175547262254256616,2.2,9860,4805068926122856936,0
15175511442227007976,1.6,1241,4805068926122856936,3
15175512043522429416,2.9,9813,4805068926122856936,3
15175503453587837416,3.7,6063,4805068926122856936,3
15175479874217382376,2.8,2907,4805070429361410536,0
15175483954436313576,2.9,4525,4805070429361410536,2
15175540347356910056,3.0,7276,4805068926122856936,4
15175488077604917736,2.5,4858,4805070429361410536,2
15175500017614000616,1.6,8269,4805068926122856936,4
15175523725833474536,2.2,3758,4805068926122856936,3
15175488077604917736,2.5,8244,4805070429361410536,3
15175491084082024936,1.9,6199,4805068926122856936,1
15175517197483184616,2.2,2862,4805068926122856936,0
15175555723339829736,2.8,5123,4805070429361410536,2
15175554649598005736,2.9,5922,4805068926122856936,1
15175507362008076776,2.2,7579,4805070429361410536,4
15175546145562759656,3.4,964,4805068926122856936,0
15175526732310581736,4.8,5430,4805068926122856936,0
15175483396090565096,2.1,1137,4805068926122856936,1
15175527891951751656,3.3,3558,4805070429361410536,3
15175525529719738856,1.3,7097,4805070429361410536,4
15175548937291502056,1.7,7980,4805070429361410536,2
15175478113280791016,4.6,6232,4805070429361410536,0
15175473431766438376,3.5,490,4805068926122856936,1
15175540948652331496,3.7,1940,4805070429361410536,3
15175529652888343016,1.4,6069,4805068926122856936,0
15175545028871262696,1.9,1020,4805070429361410536,0
15175546145562759656,3.4,8234,4805070429361410536,2
15175509681290416616,3.6,6647,4805068926122856936,4
15175482751845470696,1.7,3249,4805068926122856936,4
15175475192703029736,1.2,8444,4805068926122856936,2
15175474591407608296,4.6,8152,4805070429361410536,1
15175471584930501096,2.6,7291,4805068926122856936,2
15175515479496266216,1.3,1531,4805068926122856936,1
15175488077604917736,4.0,4587,4805068926122856936,2
15175553575856181736,2.1,6280,4805070429361410536,3
15175475192703029736,3.6,9524,4805068926122856936,1
15175500017614000616,1.2,8812,4805068926122856936,2
15175540347356910056,4.8,1074,4805068926122856936,4
15175522007846556136,3.5,3412,4805070429361410536,4
15175536782534054376,3.3,1050,4805068926122856936,4
15175477511985369576,4.7,7499,4805068926122856936,2
15175494047609459176,1.7,6941,4805068926122856936,3
15175556797081653736,3.0,9910,4805068926122856936,0
15175513761509347816,1.4,1136,4805070429361410536,1
15175509681290416616,4.0,5078,4805070429361410536,2
15175519645614543336,1.5,3322,4805068926122856936,3
15175488678900339176,4.7,6022,4805070429361410536,1
15175500575959749096,1.2,1017,4805070429361410536,2
15175520805255713256,3.2,8080,4805068926122856936,4
15175490482786603496,1.5,1072,4805070429361410536,0
15175500575959749096,1.7,1736,4805070429361410536,4
15175544513475187176,2.0,9645,4805068926122856936,3
15175554134201930216,2.8,934,4805070429361410536,0
15175514362804769256,3.4,3284,4805070429361410536,3
15175526131015160296,1.6,9476,4805068926122856936,1
15175481592204300776,4.3,7266,4805070429361410536,2
15175493489263710696,3.8,9371,4805068926122856936,1
15175470940685406696,3.5,3203,4805068926122856936,4
15175557355427402216,2.2,5983,4805070429361410536,3
15175540948652331496,2.0,4420,4805068926122856936,2
15175519645614543336,4.8,7267,4805068926122856936,4
15175500575959749096,4.1,2143,4805070429361410536,0
15175502293946667496,2.6,4325,4805070429361410536,1
15175504613229007336,2.4,8748,4805070429361410536,0
15175502895242088936,1.0,6912,4805068926122856936,0
15175552630963376616,3.4,1012,4805068926122856936,2
15175505729920504296,3.4,4623,4805070429361410536,1
15175525529719738856,1.2,4224,4805070429361410536,2
15175489280195760616,1.4,1576,4805070429361410536,4
15175513203163599336,3.0,9805,4805070429361410536,0
15175516639137436136,4.9,464,4805068926122856936,3
15175493489263710696,4.3,883,4805070429361410536,0
15175500575959749096,3.3,8796,4805068926122856936,3
15175481033858552296,1.4,8721,4805068926122856936,4
15175513761509347816,1.6,9562,4805070429361410536,3
15175481592204300776,2.7,8293,4805068926122856936,0
15175513761509347816,2.8,594,4805068926122856936,4
15175543439733363176,2.2,1998,4805068926122856936,1
15175538543470645736,2.1,444,4805070429361410536,3
15175525529719738856,3.1,7467,4805070429361410536,4
15175535622892884456,1.7,7281,4805068926122856936,3
15175558901615628776,3.6,9979,4805070429361410536,3
15175533217711198696,4.4,6547,4805068926122856936,4
15175538543470645736,2.8,3806,4805068926122856936,2
15175549495637250536,3.6,3343,4805068926122856936,4
15175474033061859816,3.7,7174,4805068926122856936,3
15175518400074027496,2.9,2822,4805070429361410536,1
15175556797081653736,2.3,4341,4805068926122856936,0
15175527333606003176,2.3,7102,4805068926122856936,0
15175492887968289256,4.8,1057,4805070429361410536,3
15175513203163599336,3.3,6961,4805068926122856936,2
15175558901615628776,4.9,9017,4805070429361410536,1
15175532058070028776,1.7,6076,4805068926122856936,4
15175553575856181736,3.4,9088,4805068926122856936,4
15175544513475187176,3.3,6376,4805068926122856936,1
15175478113280791016,4.9,3144,4805070429361410536,2
15175492887968289256,3.2,7884,4805070429361410536,0
15175489280195760616,1.5,4669,4805070429361410536,1
15175528493247173096,2.7,6109,4805070429361410536,3
15175546145562759656,2.8,9107,4805070429361410536,4
15175551643120898536,3.0,5127,4805068926122856936,4
15175494047609459176,1.3,1033,4805068926122856936,4
15175482193499722216,3.2,2796,4805070429361410536,3
15175498986821849576,4.5,3172,4805070429361410536,3
15175531499724280296,1.7,8235,4805070429361410536,0
15175532616415777256,3.4,1834,4805068926122856936,2
15175555723339829736,4.3,2186,4805068926122856936,3
15175486917963747816,3.5,9454,4805070429361410536,0
15175481033858552296,3.5,788,4805068926122856936,4
15175544513475187176,4.8,1472,4805070429361410536,0
15175518400074027496,1.1,6975,4805070429361410536,1
15175520203960291816,2.3,7930,4805070429361410536,4
15175504054883258856,4.0,3913,4805070429361410536,4
15175536181238632936,4.3,5597,4805068926122856936,0
15175500017614000616,3.5,5301,4805068926122856936,0
15175558386219553256,3.4,5055,4805070429361410536,0
15175546145562759656,1.0,1290,4805068926122856936,0
15175482751845470696,3.9,899,4805068926122856936,0
15175494047609459176,3.5,3356,4805068926122856936,2
15175516639137436136,4.7,1265,4805070429361410536,0
15175535021597463016,4.7,2000,4805068926122856936,4
15175482193499722216,4.8,6686,4805068926122856936,1
15175526131015160296,4.3,9923,4805068926122856936,1
15175521406551134696,1.9,2200,4805068926122856936,1
15175498428476101096,1.4,6199,4805068926122856936,2
15175532616415777256,4.0,6577,4805068926122856936,3
15175473431766438376,1.5,1450,4805070429361410536,4
15175503453587837416,1.6,4414,4805070429361410536,0
15175486316668326376,4.0,6598,4805068926122856936,1
15175539746061488616,3.2,9395,4805070429361410536,3
15175514921150517736,3.5,9546,4805070429361410536,4
15175519645614543336,4.4,4887,4805068926122856936,3
15175529652888343016,4.2,7289,4805068926122856936,2
15175491084082024936,1.9,4469,4805068926122856936,0
15175496839338201576,2.6,4980,4805070429361410536,3
15175517798778606056,2.8,9150,4805068926122856936,4
15175523725833474536,3.0,3920,4805070429361410536,3
15175545587217011176,1.0,6827,4805068926122856936,4
15175499502217925096,4.8,1928,4805070429361410536,1
15175521406551134696,4.8,4241,4805068926122856936,1
15175517798778606056,3.3,8809,4805068926122856936,2
15175542838437941736,2.9,7587,4805068926122856936,0
15175542838437941736,4.0,1907,4805070429361410536,1
15175513761509347816,1.3,3137,4805070429361410536,1
15175474033061859816,2.4,9770,4805070429361410536,1
15175548421895426536,4.5,7972,4805068926122856936,1
15175537383829475816,2.2,4267,4805070429361410536,0
15175548421895426536,3.2,4341,4805070429361410536,0
15175528493247173096,1.3,2385,4805070429361410536,4
15175547262254256616,2.1,210,4805068926122856936,2
15175554134201930216,2.1,5481,4805070429361410536,1
15175529094542594536,4.4,3718,4805068926122856936,4
15175520805255713256,3.7,4922,4805070429361410536,0
15175530297133437416,2.3,2145,4805070429361410536,0
15175491685377446376,1.7,9324,4805070429361410536,0
15175478714576212456,4.3,9152,4805068926122856936,2
15175531499724280296,1.2,9943,4805068926122856936,3
15175522609141977576,2.5,342,4805070429361410536,3
15175480432563130856,3.8,4765,4805068926122856936,1
15175530297133437416,1.4,8531,4805070429361410536,1
15175519001369448936,2.0,7540,4805068926122856936,1
15175493489263710696,2.7,6281,4805070429361410536,3
15175556797081653736,3.6,5404,4805070429361410536,3
15175470940685406696,1.3,2087,4805068926122856936,3
15175509681290416616,2.0,3592,4805070429361410536,3
15175549495637250536,1.5,9897,4805068926122856936,1
15175479874217382376,2.9,5446,4805068926122856936,0
15175556797081653736,2.5,5370,4805068926122856936,4
15175530297133437416,1.3,2868,4805068926122856936,4
15175486316668326376,3.8,3432,4805068926122856936,1
15175463639241003496,4.9,9148,4805070429361410536,1
15175504613229007336,4.9,5849,4805068926122856936,0
15175469609245544936,4.0,1703,4805068926122856936,2
15175548421895426536,3.0,9312,4805070429361410536,1
15175470296440312296,1.0,5705,4805068926122856936,0
15175469609245544936,4.8,5699,4805070429361410536,0
15175519645614543336,3.8,5814,4805070429361410536,1
15175474033061859816,2.1,2680,4805070429361410536,4
15175469609245544936,2.1,3708,4805068926122856936,3
15175474033061859816,2.2,6153,4805068926122856936,3
15175520805255713256,1.6,3362,4805068926122856936,0
15175494047609459176,3.9,3378,4805070429361410536,0
15175513203163599336,4.9,3904,4805070429361410536,1
15175558386219553256,2.0,9587,4805070429361410536,2
15175545028871262696,1.7,3398,4805070429361410536,0
15175478113280791016,1.6,4148,4805068926122856936,4
15175521406551134696,1.8,8175,4805070429361410536,2
15175517798778606056,2.7,1824,4805070429361410536,4
15175525529719738856,4.0,5073,4805068926122856936,2
15175483954436313576,4.3,9647,4805068926122856936,0
15175509122944668136,2.8,9219,4805068926122856936,1
15175498428476101096,1.4,3023,4805068926122856936,4
15175479272921960936,3.1,1850,4805068926122856936,1
15175494047609459176,2.2,1636,4805070429361410536,1
15175513761509347816,4.1,7450,4805068926122856936,1
15175511442227007976,2.9,7752,4805070429361410536,3
15175478714576212456,2.4,4943,4805068926122856936,4
15175543955129438696,3.8,2158,4805070429361410536,0
15175550569379074536,4.8,7730,4805070429361410536,4
15175516037842014696,3.8,670,4805068926122856936,4
15175514921150517736,4.2,3349,4805070429361410536,0
15175542838437941736,2.4,1205,4805070429361410536,1
15175495164300956136,4.2,5951,4805068926122856936,2
15175557870823477736,1.2,4841,4805068926122856936,1
15175542237142520296,3.4,9846,4805068926122856936,4
15175536181238632936,3.7,1975,4805070429361410536,0
15175542237142520296,1.4,3019,4805068926122856936,1
15175531499724280296,2.5,7192,4805070429361410536,0
15175467719459934696,1.3,8831,4805070429361410536,4
15175509122944668136,3.3,6411,4805070429361410536,2
15175515479496266216,3.3,4818,4805070429361410536,4
15175520203960291816,2.8,5804,4805070429361410536,3
15175551127724823016,4.8,5216,4805068926122856936,3
15175509122944668136,4.4,5422,4805068926122856936,2
15175481033858552296,3.2,7007,4805068926122856936,1
15175498428476101096,3.7,3278,4805068926122856936,3
15175548421895426536,3.1,8627,4805070429361410536,0
15175499502217925096,4.3,3837,4805070429361410536,3
15175525529719738856,2.2,6408,4805068926122856936,2
15175498428476101096,3.3,4829,4805068926122856936,3
15175554649598005736,3.3,4115,4805068926122856936,2
15175496323942126056,1.8,6480,4805068926122856936,4
15175549495637250536,4.0,1012,4805070429361410536,1
15175519001369448936,4.8,6893,4805068926122856936,2
15175482751845470696,1.3,2863,4805070429361410536,0
15175552630963376616,1.1,4035,4805068926122856936,0
15175551127724823016,3.8,4615,4805070429361410536,2
15175548421895426536,3.7,158,4805068926122856936,4
15175475751048778216,4.0,8084,4805068926122856936,4
15175478714576212456,4.1,797,4805070429361410536,4
15175535622892884456,4.3,1790,4805070429361410536,3
15175463639241003496,1.3,9104,4805070429361410536,4
15175492286672867816,4.1,3319,4805068926122856936,3
15175539144766067176,2.8,5960,4805068926122856936,4
15175485114077483496,2.2,5043,4805070429361410536,2
15175556238735905256,4.3,3353,4805070429361410536,0
15175554649598005736,3.0,6209,4805070429361410536,1
15175528493247173096,4.2,9787,4805068926122856936,1
15175559417011704296,5.0,2559,4805068926122856936,4
15175499502217925096,1.4,3935,4805070429361410536,4
15175529652888343016,4.1,2829,4805068926122856936,1
15175478714576212456,3.6,1153,4805068926122856936,0
15175540347356910056,2.3,2130,4805068926122856936,3
15175499502217925096,2.9,7860,4805068926122856936,3
15175500017614000616,1.3,5583,4805068926122856936,2
15175539746061488616,2.0,256,4805070429361410536,2
15175484555731735016,2.3,2670,4805070429361410536,2
15175533819006620136,4.0,1897,4805068926122856936,4
15175485715372904936,4.0,9170,4805068926122856936,0
15175529652888343016,4.7,4304,4805068926122856936,0
15175470940685406696,3.5,1593,4805068926122856936,4
15175506803662328296,2.5,4098,4805068926122856936,4
15175515479496266216,2.1,9413,4805070429361410536,2
15175510325535511016,1.8,2924,4805068926122856936,1
15175475192703029736,4.5,7197,4805070429361410536,1
15175507963303498216,3.7,2841,4805068926122856936,1
15175498428476101096,1.1,1158,4805068926122856936,1
15175516037842014696,2.9,1716,4805068926122856936,4
15175550011033326056,3.4,1723,4805070429361410536,4
15175470296440312296,4.3,2082,4805068926122856936,4
15175556797081653736,2.8,9321,4805068926122856936,2
15175510926830932456,4.7,4340,4805070429361410536,4
15175489280195760616,4.6,6168,4805070429361410536,0
15175482751845470696,3.0,2688,4805068926122856936,3
15175481033858552296,4.5,8592,4805068926122856936,3
15175516037842014696,4.7,7795,4805070429361410536,1
15175557355427402216,1.5,1711,4805070429361410536,3
15175478714576212456,2.6,7859,4805068926122856936,1
15175506288266252776,5.0,2385,4805068926122856936,0
15175554134201930216,1.0,1423,4805068926122856936,2
15175508564598919656,4.5,5492,4805070429361410536,0
15175523167487726056,1.4,2067,4805070429361410536,4
15175526131015160296,1.7,2835,4805068926122856936,3
15175551127724823016,4.3,1949,4805070429361410536,4
15175487519259169256,4.9,2249,4805070429361410536,4
15175517197483184616,1.6,7583,4805070429361410536,3
15175535021597463016,2.6,9268,4805070429361410536,1
15175532058070028776,1.4,9107,4805068926122856936,1
15175477511985369576,3.4,3045,4805068926122856936,3
15175506803662328296,2.4,461,4805070429361410536,2
15175495765596377576,3.6,449,4805068926122856936,4
15175519645614543336,4.7,285,4805070429361410536,4
15175543955129438696,1.7,702,4805070429361410536,1
15175527891951751656,4.1,212,4805070429361410536,1
15175532058070028776,3.7,3600,4805070429361410536,2
15175536782534054376,4.2,5622,4805070429361410536,2
15175517197483184616,3.4,7672,4805070429361410536,4
15175533217711198696,4.5,3332,4805068926122856936,3
15175535622892884456,1.6,7250,4805068926122856936,1
15175557355427402216,1.3,2548,4805068926122856936,4
15175495164300956136,1.1,6704,4805068926122856936,0
15175520203960291816,1.9,5773,4805070429361410536,4
15175509681290416616,4.4,2821,4805068926122856936,4
15175478714576212456,3.2,873,4805068926122856936,2
15175472830471016936,2.7,1637,4805068926122856936,4
15175488077604917736,1.2,8054,4805070429361410536,3
15175486316668326376,1.0,8063,4805068926122856936,1
15175479272921960936,1.4,6720,4805070429361410536,1
15175510325535511016,2.4,2932,4805070429361410536,0
15175491084082024936,4.6,2927,4805068926122856936,3
15175472830471016936,3.5,3628,4805070429361410536,2
15175504613229007336,1.9,7421,4805068926122856936,2
15175556238735905256,3.6,5043,4805068926122856936,0
15175474033061859816,2.7,8415,4805068926122856936,4
15175506288266252776,4.3,6477,4805068926122856936,1
15175535622892884456,3.1,7985,4805068926122856936,3
15175483396090565096,3.4,4915,4805068926122856936,4
15175528493247173096,3.6,8742,4805070429361410536,1
15175522007846556136,1.4,9370,4805068926122856936,2
15175481033858552296,1.8,1331,4805070429361410536,3
15175506803662328296,1.6,4384,4805070429361410536,4
15175509122944668136,4.9,8013,4805070429361410536,3
15175471584930501096,1.5,3501,4805070429361410536,2
15175547820600005096,3.8,3386,4805068926122856936,3
15175531499724280296,5.0,8881,4805068926122856936,2
15175506803662328296,1.1,9753,4805070429361410536,0
15175524327128895976,2.0,2137,4805070429361410536,0
15175509122944668136,1.8,9831,4805068926122856936,1
15175555164994081256,4.1,993,4805070429361410536,2
15175501134305497576,1.6,5765,4805068926122856936,4
15175475192703029736,4.9,4545,4805068926122856936,4
15175526131015160296,1.2,487,4805070429361410536,0
15175486316668326376,4.4,9979,4805070429361410536,3
15175480432563130856,1.6,9915,4805070429361410536,0
15175532616415777256,4.4,3636,4805070429361410536,0
15175477511985369576,3.5,5904,4805068926122856936,0
15175509681290416616,4.9,5050,4805068926122856936,2
15175524928424317416,3.6,5722,4805068926122856936,2
15175522609141977576,1.7,4840,4805068926122856936,1
15175504613229007336,3.1,8026,4805068926122856936,0
15175495765596377576,1.9,9305,4805068926122856936,2
15175519001369448936,4.1,4407,4805070429361410536,1
15175482193499722216,4.7,8377,4805068926122856936,2
15175550569379074536,3.0,2103,4805070429361410536,1
15175507362008076776,1.5,1346,4805070429361410536,4
15175484555731735016,1.5,4984,4805068926122856936,0
15175482193499722216,4.4,5897,4805070429361410536,4
15175488678900339176,2.0,1059,4805068926122856936,0
15175514362804769256,1.3,9678,4805068926122856936,3
15175517798778606056,4.8,3911,4805068926122856936,4
15175533819006620136,2.8,8322,4805070429361410536,4
15175532058070028776,2.0,9579,4805068926122856936,2
15175535021597463016,2.5,1688,4805070429361410536,4
15175512043522429416,4.6,2233,4805070429361410536,1
15175491685377446376,3.2,2404,4805068926122856936,2
15175553575856181736,1.3,8669,4805070429361410536,3
15175526732310581736,4.7,4523,4805070429361410536,3
15175481033858552296,1.6,8639,4805070429361410536,1
15175503453587837416,1.6,6512,4805068926122856936,0
15175523725833474536,1.2,1345,4805070429361410536,4
15175524327128895976,3.5,3070,4805068926122856936,1
15175532058070028776,1.8,8604,4805070429361410536,1
15175513761509347816,2.6,6739,4805070429361410536,4
15175544513475187176,3.1,7923,4805068926122856936,2
15175499502217925096,1.2,441,4805068926122856936,2
15175471584930501096,1.3,6794,4805068926122856936,2
15175556238735905256,2.6,6587,4805070429361410536,3
15175510325535511016,4.1,1442,4805070429361410536,3
15175498986821849576,1.3,5557,4805070429361410536,2
15175467719459934696,3.6,9096,4805070429361410536,4
15175497397683950056,1.9,1676,4805070429361410536,3
15175545028871262696,1.9,4870,4805068926122856936,0
15175544513475187176,2.1,5551,4805070429361410536,1
15175500017614000616,4.6,166,4805070429361410536,0
15175512043522429416,4.4,837,4805068926122856936,1
15175548421895426536,2.9,8169,4805068926122856936,1
15175492286672867816,2.8,449,4805070429361410536,2
15175532058070028776,4.9,8694,4805070429361410536,1
15175492286672867816,3.6,6924,4805070429361410536,1
15175543439733363176,1.7,9514,4805068926122856936,3
15175510926830932456,3.6,711,4805070429361410536,3
15175497397683950056,4.6,4562,4805068926122856936,1
15175494047609459176,2.0,8741,4805068926122856936,3
15175492887968289256,3.2,1623,4805070429361410536,2
15175551127724823016,3.8,2476,4805070429361410536,4
15175550569379074536,5.0,1955,4805070429361410536,4
15175499502217925096,2.6,4750,4805068926122856936,0
15175504613229007336,2.1,8682,4805070429361410536,1
15175553060460106216,2.7,8740,4805068926122856936,0
15175508564598919656,2.5,6824,4805068926122856936,0
15175487519259169256,3.9,3741,4805068926122856936,3
15175504613229007336,3.0,4506,4805068926122856936,3
15175478714576212456,2.1,1922,4805070429361410536,2
15175532616415777256,2.7,9755,4805068926122856936,1
15175474033061859816,4.4,5154,4805070429361410536,2
15175513203163599336,1.8,4329,4805070429361410536,2
15175504054883258856,3.8,665,4805068926122856936,1
15175479272921960936,3.2,7470,4805070429361410536,3
15175484555731735016,2.9,3392,4805068926122856936,3
15175523725833474536,2.6,7580,4805068926122856936,4
15175519645614543336,1.8,5383,4805070429361410536,4
15175513203163599336,4.5,454,4805068926122856936,4
15175530898428858856,3.8,708,4805068926122856936,3
15175482193499722216,2.3,876,4805068926122856936,2
15175543439733363176,2.9,5387,4805068926122856936,2
15175496323942126056,4.0,1342,4805068926122856936,1
15175500575959749096,4.5,3761,4805070429361410536,1
15175489280195760616,4.3,4915,4805068926122856936,1
15175543439733363176,2.1,5368,4805068926122856936,1
15175511442227007976,3.0,2138,4805070429361410536,3
15175504054883258856,3.9,3018,4805068926122856936,2
15175526732310581736,2.5,6601,4805068926122856936,3
15175545587217011176,1.1,7003,4805068926122856936,2
15175539144766067176,2.1,8576,4805068926122856936,1
15175507963303498216,2.9,9715,4805068926122856936,1
15175533819006620136,1.8,1496,4805070429361410536,4
15175510325535511016,1.8,2187,4805070429361410536,2
15175516037842014696,4.0,1943,4805068926122856936,1
15175547262254256616,2.8,3450,4805068926122856936,0
15175541549947752936,3.8,3957,4805070429361410536,3
15175555723339829736,2.9,7575,4805068926122856936,4
15175524928424317416,1.6,5975,4805070429361410536,1
15175475751048778216,4.4,4035,4805070429361410536,2
15175540347356910056,1.6,2594,4805070429361410536,1
15175524327128895976,4.2,3154,4805068926122856936,3
15175555164994081256,4.1,1868,4805068926122856936,3
15175484555731735016,3.5,8699,4805068926122856936,3
15175533217711198696,3.5,2046,4805070429361410536,3
15175489280195760616,1.2,4024,4805070429361410536,3
15175558386219553256,4.0,5543,4805068926122856936,0
15175537383829475816,1.0,4229,4805068926122856936,2
15175480432563130856,2.5,7694,4805068926122856936,4
15175481592204300776,4.7,6222,4805070429361410536,1
15175482193499722216,2.8,3698,4805068926122856936,1
15175552115567301096,3.2,5633,4805068926122856936,2
15175495765596377576,3.8,3442,4805070429361410536,4
15175485715372904936,4.9,1615,4805068926122856936,4
15175559417011704296,2.1,9516,4805068926122856936,4
15175548937291502056,4.1,3962,4805068926122856936,2
15175475192703029736,2.5,5740,4805070429361410536,1
15175532058070028776,1.7,9456,4805068926122856936,1
